symbol,strategy,date,year,passed,reject,rank,risk_pct,avg_turnover_20,turnover_drift,cb_purity,cb_count,cluster_fraction,single_tower,ema_sep,contained,upper_half,base_ret,base_bars,base_exit,base_risk,base_r,auth_ret,auth_bars,auth_exit,auth_risk,auth_r
BALRAMCHIN,S1,2026-06-10,2026,False,separation,1.2678608748153661,0.02920044730220838,43.950276678,-0.1973426695181829,0.14285714285714285,1,0.18181818181818182,False,0.005339375088655936,True,True,21.000000000000007,36,target,7.0000000000000036,3.0,-3.0899644517363836,6,ema10,5.043751709051118,-0.6126321496340468
BALRAMCHIN,S1,2026-06-11,2026,False,separation,0.9455396915400626,0.050437517090511176,40.67415736675,-0.31651937148475573,0.14285714285714285,1,0.18181818181818182,False,0.006764487951562687,True,True,21.000000000000018,35,target,7.000000000000006,3.0,-1.5464394851375167,5,ema10,3.531345494953235,-0.437917923167695
BALRAMCHIN,S1,2026-06-12,2026,False,liquidity,1.425640435205673,0.01227891471432539,37.66953550175,-0.38947910007251507,0.14285714285714285,1,0.18181818181818182,False,0.006533831657871853,True,True,21.000000000000043,45,target,7.000000000000014,3.0,-3.3139956490210247,4,stop,3.3139956490210247,-1.0
BALRAMCHIN,S1,2026-06-15,2026,False,liquidity,0.7500654363903556,,39.41702616175,-0.3668472308892172,0.5,3,0.45454545454545453,False,0.007868477373990651,True,True,21.000000000000014,46,target,7.000000000000004,3.0,-4.9101153742956685,3,ema10,7.000000000000004,-0.7014450534708092
BALRAMCHIN,S1,2026-06-16,2026,False,liquidity,0.6335379710075288,,38.775897696499996,-0.38337428756102876,0.3333333333333333,2,0.45454545454545453,False,0.009858578057249262,True,True,21.00000000000001,32,target,7.0000000000000036,3.0,-2.797586396050458,2,ema10,7.0000000000000036,-0.39965519943577954
BALRAMCHIN,S1,2026-06-17,2026,False,liquidity,1.6534202308914259,0.01173157798500629,36.40738962325,-0.39100423189425493,0.3333333333333333,2,0.45454545454545453,False,0.009564885091039846,False,True,21.000000000000036,44,target,7.0000000000000115,3.0,-2.4661192817829,1,stop,2.4661192817829,-1.0
BALRAMCHIN,S1,2026-06-18,2026,False,liquidity,1.4442803406165996,0.026456735540918423,33.656197915,-0.44442965835453185,0.3333333333333333,2,0.45454545454545453,False,0.010034449097357883,False,True,21.000000000000014,30,target,7.000000000000009,2.9999999999999987,0.9405568096313016,1,ema10,7.000000000000009,0.13436525851875722
BALRAMCHIN,S1,2026-06-19,2026,False,liquidity,1.541549699120011,0.012299661399548531,34.700992333749994,-0.36658527429617715,0.3333333333333333,2,0.45454545454545453,False,0.007065232376654474,False,True,21.000000000000004,29,target,7.000000000000002,3.0,-0.6895266492732101,1,ema10,2.150298173686172,-0.3206655977813447
BALRAMCHIN,S1,2026-06-22,2026,False,liquidity,1.5237871452131457,0.02150298173686172,34.30896540825,-0.326875554859263,0.3333333333333333,2,0.45454545454545453,False,0.005195276118034484,False,True,21.000000000000043,28,target,7.000000000000011,3.0000000000000013,0.7318446237567982,1,ema10,1.4709138675173492,0.4975441729922817
BALRAMCHIN,S1,2026-06-23,2026,False,liquidity,1.5739548995964712,0.014709138675173492,34.52152322775,-0.2952601019319976,0.3333333333333333,2,0.45454545454545453,False,0.003194831496780975,False,True,21.000000000000014,27,target,7.000000000000004,3.0,-0.4843517138598936,1,ema10,2.186754843517126,-0.22149337649613873
BALRAMCHIN,S1,2026-06-24,2026,False,liquidity,1.5567089157737992,0.02186754843517126,34.578520233750005,-0.28015433895610553,0.3333333333333333,2,0.45454545454545453,False,0.002249130386580367,False,True,21.000000000000043,26,target,7.000000000000011,3.0000000000000013,-1.7106888805690792,1,stop,1.7106888805690792,-1.0
BALRAMCHIN,S1,2026-06-25,2026,False,liquidity,1.5898908546235986,0.017106888805690793,33.98521522875,-0.2831628639620033,0.3333333333333333,2,0.45454545454545453,False,0.0011133427233587638,False,True,21.00000000000003,16,target,7.000000000000009,3.0,13.12843862644658,23,ema10,7.000000000000009,1.8754912323495092
BALRAMCHIN,S1,2026-06-29,2026,False,liquidity,1.5815702422653408,0.012739518118004233,32.56363337925,-0.3039740646697773,0.3333333333333333,2,0.45454545454545453,False,0.0009177423309250435,False,True,20.999999999999993,37,target,6.999999999999998,3.0,7.451121722677702,22,ema10,6.228489053067853,1.196296832055543
BALRAMCHIN,S1,2026-06-30,2026,False,liquidity,1.027637314563827,0.06228489053067853,33.48337057475,-0.16271647842258008,0.3333333333333333,2,0.45454545454545453,False,0.002049783644570905,False,True,21.000000000000014,23,target,7.000000000000008,2.9999999999999987,9.262482821804847,21,ema10,4.647732478240955,1.9929036073329365
BALRAMCHIN,S1,2026-07-01,2026,False,liquidity,1.2965112365784168,0.04647732478240955,33.8064955935,-0.12661080676673042,0.3333333333333333,2,0.45454545454545453,False,0.002787821656797591,False,True,21.000000000000032,35,target,7.000000000000011,3.0,5.130465444287713,20,ema10,8.253702397743309,0.6215956424222979
BALRAMCHIN,S1,2026-07-02,2026,False,liquidity,0.3804736568213049,,32.83456161075,-0.1620089282464493,0.4,2,0.09090909090909091,True,0.0064112414381780015,True,True,21.000000000000043,34,target,7.000000000000014,3.0,6.018312738910109,19,ema10,7.000000000000014,0.8597589627014424
BALRAMCHIN,S1,2026-07-03,2026,False,liquidity,1.3844373171145823,0.007565116899279928,30.825807293500002,-0.24537363243848997,0.4,2,0.09090909090909091,True,0.008405872481776112,False,True,21.000000000000014,33,target,7.000000000000004,3.0,-2.2425569176882574,2,stop,2.2425569176882574,-1.0
BALRAMCHIN,S1,2026-07-08,2026,False,liquidity,1.430682396251623,0.015023624855130481,26.6158024975,-0.41949516876631565,0.3333333333333333,2,0.18181818181818182,False,0.01236381770293634,True,True,20.999999999999993,30,target,6.999999999999998,3.0,5.084148383117439,15,ema10,2.6479866067494853,1.9200053241048847
BALRAMCHIN,S1,2026-07-09,2026,False,liquidity,1.2639975689695335,0.02647986606749485,26.871855546249996,-0.3885850652744326,0.3333333333333333,2,0.18181818181818182,False,0.012631301987005314,False,True,20.999999999999996,29,target,6.999999999999999,3.0,5.1860998412418375,14,ema10,2.553536778973344,2.030947775628641
BALRAMCHIN,S1,2026-07-10,2026,False,liquidity,1.2928469491236403,0.025535367789733438,24.586219029,-0.3955321850355392,0.3333333333333333,2,0.18181818181818182,False,0.012645376703169047,False,True,21.000000000000032,28,target,7.0000000000000115,3.0,1.9577669487902762,13,ema10,5.544327605368886,0.353111700487262
BALRAMCHIN,S1,2026-08-05,2026,False,counter,1.5262774288958856,0.018385650224215164,54.886259745749996,1.062168133044473,0.3333333333333333,2,0.36363636363636365,False,0.02309627804559602,True,True,21.00000000000002,10,target,7.000000000000008,3.0,-0.8636580327347761,0,stop,0.8636580327347761,-1.0
BALRAMCHIN,S1,2026-08-06,2026,False,counter,1.6405480768200518,0.014486731288733472,55.32562372174999,1.0588687530910295,0.3333333333333333,2,0.36363636363636365,False,0.022257248583693136,True,True,20.999999999999996,9,target,6.999999999999999,3.0,-2.0943247296550735,2,stop,2.0943247296550735,-1.0
BALRAMCHIN,S1,2026-08-07,2026,False,counter,1.555549001871879,0.020943247296550737,55.95039729975,1.2756812356448646,0.3333333333333333,2,0.36363636363636365,False,0.021510050499163366,True,True,-7.000000000000011,2,stop,7.000000000000011,-1.0,-5.35162151850439,1,stop,5.35162151850439,-1.0
BALRAMCHIN,S1,2026-08-11,2026,False,counter,1.7126897733861282,0.01213204842306463,49.633451997499996,0.5696603523982606,0.3333333333333333,2,0.36363636363636365,False,0.021300672732968193,True,True,21.00000000000003,6,target,7.000000000000011,3.0,2.4723003142053797,1,ema10,7.000000000000011,0.3531857591721966
BALRAMCHIN,S1,2026-08-12,2026,False,counter,1.4057575210072897,0.02499214486522262,51.70640926425,0.6135876244180916,0.3333333333333333,2,0.36363636363636365,False,0.016437805987346257,True,True,20.999999999999993,5,target,6.999999999999998,3.0,7.818930041152271,8,ema10,4.851569434358114,1.6116290093221666
BALRAMCHIN,S1,2026-08-13,2026,True,,1.3234666894101101,0.04851569434358114,51.56299819550001,0.5985204538317295,0.3333333333333333,2,0.36363636363636365,False,0.013751572991859343,True,True,21.00000000000001,4,target,7.0000000000000036,3.0,6.921661198687684,7,ema10,5.643394414659533,1.2265067245180787
BALRAMCHIN,S1,2026-08-14,2026,True,,1.2450156076210097,0.05643394414659533,49.251839555749996,0.40474592106305973,0.3333333333333333,2,0.36363636363636365,False,0.012440683415134282,True,True,2.5695768204346203,23,timeout,7.000000000000004,0.3670824029192312,1.883339687380865,6,ema10,10.089630194433866,0.1866609232536436
BALRAMCHIN,S1,2026-09-01,2026,False,upper_half,1.51288356838104,0.052678477984600486,473.19946965725,7.838549074527837,0.6666666666666666,4,0.5454545454545454,False,0.01791453020081657,True,False,0.4255319148936204,11,timeout,7.000000000000008,0.06079027355623142,1.0974244120940684,8,ema10,5.395147443075777,0.203409531189462
BALRAMCHIN,S1,2026-09-02,2026,False,upper_half,1.511629385909061,0.05395147443075777,484.28130157100003,7.823361326028403,0.6666666666666666,4,0.5454545454545454,False,0.015912127714227422,True,False,-4.5077021367218,10,timeout,7.000000000000011,-0.6439574481031133,-3.868815219706112,7,ema10,10.042450486263936,-0.385246133401193
BALRAMCHIN,S1,2026-09-03,2026,False,upper_half,0.8285331251563935,0.10042450486263936,513.1795903585,8.275622321755323,0.6666666666666666,4,0.5454545454545454,False,0.01772903442537073,True,False,-2.6064291920069502,9,timeout,7.000000000000014,-0.3723470274295636,-1.954821894005213,6,ema10,8.251375615406896,-0.23690860592446988
BALRAMCHIN,S1,2026-09-04,2026,False,upper_half,1.1466636074891978,0.08251375615406897,519.638721745,8.287489398173083,0.6666666666666666,4,0.5454545454545454,False,0.01800699711180117,True,False,-7.000000000000013,6,stop,7.000000000000013,-1.0,-4.841543110111719,5,ema10,10.952708874991213,-0.4420407011060634
BALRAMCHIN,S1,2026-09-07,2026,False,upper_half,0.8396971082913149,0.10952708874991213,536.32466114125,9.530770459753352,0.6666666666666666,4,0.5454545454545454,False,0.019669445824653624,True,False,-7.000000000000004,5,stop,7.000000000000004,-1.0,-4.828167826270295,4,ema10,10.940192564480997,-0.4413238430505948
BALRAMCHIN,S1,2026-09-08,2026,False,upper_half,0.882939095345659,0.10940192564480997,545.57387995925,9.99205995155707,0.6666666666666666,4,0.5454545454545454,False,0.020942736452411615,True,False,-3.9211484893936053,6,timeout,7.000000000000004,-0.5601640699133718,-3.2783372616241606,3,ema10,9.489893579030065,-0.34545564018424213
BALRAMCHIN,S1,2026-09-09,2026,False,upper_half,1.7905347283617203,0.020705663881151356,546.942267824,9.577842778229003,0.6666666666666666,4,0.5454545454545454,False,0.020461146502782905,True,False,-4.616039140608375,5,timeout,7.000000000000001,-0.6594341629440535,-2.778841381266401,2,stop,2.778841381266401,-1.0
BALRAMCHIN,S1,2026-09-10,2026,False,upper_half,1.696408087436745,0.02778841381266401,551.3247869585,9.692256196355453,0.6666666666666666,4,0.5454545454545454,False,0.019983051153342566,True,False,-2.7191206248192006,4,timeout,7.0000000000000036,-0.38844580354559993,-0.8453861729823587,1,stop,0.8453861729823587,-1.0
BALRAMCHIN,S1,2026-09-11,2026,False,upper_half,1.9604917526599963,0.008453861729823587,554.688734376,10.262294756485737,0.6666666666666666,4,0.5454545454545454,False,0.018056488260124126,True,False,-0.664599025254763,3,timeout,7.000000000000006,-0.09494271789353748,0.8122876975335992,1,ema10,7.000000000000006,0.11604109964765691
BALRAMCHIN,S1,2026-09-15,2026,False,upper_half,0.9472716091425637,,553.7730308934999,9.459419795824926,0.6666666666666666,4,0.5454545454545454,False,0.014533361874972006,True,False,-1.464986815118664,2,timeout,7.000000000000004,-0.20928383073123755,-1.0108409024318747,1,ema10,7.000000000000004,-0.14440584320455344
BALRAMCHIN,S1,2026-09-16,2026,False,upper_half,1.0079347649479244,,553.3045161470001,10.658852419283734,0.6666666666666666,4,0.5454545454545454,False,0.011997207509768489,True,False,-0.4587834837945867,1,timeout,7.000000000000013,-0.06554049768494084,-0.4587834837945867,1,ema10,7.000000000000013,-0.06554049768494084
BALRAMCHIN,S3,2025-04-09,2025,False,counter,1.5629791658929413,0.023632958801498165,43.0989564535,1.1325648410985072,0.125,1,0.6363636363636364,False,0.022551542888528203,True,True,-7.0000000000000036,113,stop,7.0000000000000036,-1.0,6.774863181732399,10,ema10,4.067654274391399,1.6655454777424643
BALRAMCHIN,S3,2025-04-30,2025,False,liquidity,1.2693269988580853,0.011863314576148042,29.089178210250004,-0.22569218565303228,0.3333333333333333,2,0.09090909090909091,True,0.019507997395336107,False,True,-7.000000000000004,98,stop,7.000000000000004,-1.0,-0.5999269606500423,0,stop,0.5999269606500423,-1.0
BALRAMCHIN,S3,2025-05-02,2025,False,liquidity,1.2466286013490773,0.01508353875650503,27.994085424,-0.2742642241148029,0.3333333333333333,2,0.09090909090909091,True,0.01476151176904793,False,True,-7.0000000000000115,91,stop,7.0000000000000115,-1.0,0.2806445772225364,1,ema10,2.3375882672460544,0.12005731768715956
BALRAMCHIN,S3,2025-05-05,2025,False,liquidity,1.2407089498289545,0.023375882672460543,27.005157012750004,-0.3209308835618516,0.3333333333333333,2,0.09090909090909091,True,0.011543690560109574,False,True,-6.999999999999998,3,stop,6.999999999999998,-1.0,-2.610905479823061,2,stop,2.610905479823061,-1.0
BALRAMCHIN,S3,2025-05-06,2025,False,liquidity,1.2485649535550738,0.02610905479823061,25.607815475000002,-0.37731082758654066,0.3333333333333333,2,0.09090909090909091,True,0.009270741875522738,False,True,-7.000000000000011,2,stop,7.000000000000011,-1.0,-3.4304001432279936,1,stop,3.4304001432279936,-1.0
BALRAMCHIN,S3,2025-05-08,2025,False,liquidity,0.4085795690658264,,26.248389439750003,-0.37260043463736414,0.3333333333333333,2,0.09090909090909091,True,0.004445680171248388,False,True,-7.000000000000009,96,stop,7.000000000000009,-1.0,4.710248358549815,7,ema10,7.000000000000009,0.6728926226499725
BALRAMCHIN,S3,2025-05-09,2025,False,liquidity,0.3196774744658924,,27.259993399749998,-0.3545021238906,0.3333333333333333,2,0.09090909090909091,True,0.0009056883441765663,False,True,-7.0000000000000036,84,stop,7.0000000000000036,-1.0,-1.4508328855453894,6,ema10,3.38715744223535,-0.4283334655350164
BALRAMCHIN,S3,2025-05-13,2025,False,liquidity,1.3137162516519334,0.026372743682310473,26.29834017775,-0.38981492031892684,0.3333333333333333,2,0.09090909090909091,True,0.0007328766933930526,False,True,-6.999999999999999,82,stop,6.999999999999999,-1.0,-1.5742397137745894,4,ema10,3.508139534883721,-0.44873919583896144
