symbol,strategy,date,year,cb_purity,cluster_fraction,single_tower,avg_turnover_20,ret,r,exit,score
360ONE,S3,2025-02-25,2025,0.0,0.18181818181818182,False,87.4016752675,-7.000000000000002,-1.0,stop,0.8181818181818181
360ONE,S3,2025-05-14,2025,0.7142857142857143,0.5454545454545454,False,146.0792226455,21.00000000000002,3.0000000000000018,target,2.2
360ONE,S3,2025-05-16,2025,0.7142857142857143,0.5454545454545454,False,136.81386555925002,21.000000000000007,2.9999999999999982,target,2.2
360ONE,S3,2025-05-20,2025,0.7142857142857143,0.5454545454545454,False,119.55165369950001,21.00000000000001,3.0,target,2.2
360ONE,S3,2025-05-22,2025,0.7142857142857143,0.5454545454545454,False,88.7818002675,21.00000000000003,3.0,target,2.2
360ONE,S3,2025-05-27,2025,0.7142857142857143,0.5454545454545454,False,74.42385752575,21.000000000000036,3.0000000000000018,target,2.2
360ONE,S3,2025-05-30,2025,0.7142857142857143,0.5454545454545454,False,65.43829926225,21.000000000000004,3.0,target,2.2
360ONE,S3,2025-06-02,2025,0.7142857142857143,0.5454545454545454,False,66.71365233125,21.00000000000002,2.9999999999999982,target,2.2
360ONE,S3,2025-06-03,2025,0.7142857142857143,0.5454545454545454,False,66.73893704,21.000000000000018,2.9999999999999982,target,2.2
360ONE,S3,2025-07-22,2025,0.2857142857142857,0.2727272727272727,False,288.3023087185,-7.000000000000001,-1.0,stop,1.6344155844155845
360ONE,S3,2025-07-23,2025,0.2857142857142857,0.2727272727272727,False,290.7033992935,-7.000000000000013,-1.0,stop,1.6344155844155845
360ONE,S3,2025-07-24,2025,0.2857142857142857,0.2727272727272727,False,294.46417883449993,-7.000000000000008,-1.0,stop,1.6344155844155845
360ONE,S3,2025-07-29,2025,0.2857142857142857,0.2727272727272727,False,265.92297282749996,4.348236181852472,0.6211765974074955,timeout,1.6344155844155845
360ONE,S3,2025-08-05,2025,0.2857142857142857,0.2727272727272727,False,254.171939209,7.333459500378502,1.0476370714826415,timeout,1.6344155844155845
360ONE,S3,2025-08-07,2025,0.2857142857142857,0.2727272727272727,False,252.017529971,6.4921365554277,0.927448079346813,timeout,1.6344155844155845
360ONE,S3,2025-08-18,2025,0.2857142857142857,0.2727272727272727,False,244.98105468199998,-7.000000000000002,-1.0,stop,1.6344155844155845
360ONE,S3,2025-08-19,2025,0.2857142857142857,0.2727272727272727,False,244.91723997949998,-6.9999999999999964,-1.0,stop,1.6344155844155845
360ONE,S3,2025-08-20,2025,0.2857142857142857,0.2727272727272727,False,89.452939633,-7.000000000000011,-1.0,stop,1.6344155844155845
360ONE,S3,2025-08-21,2025,0.2857142857142857,0.2727272727272727,False,84.70253009000001,-7.000000000000002,-1.0,stop,1.6344155844155845
360ONE,S3,2025-08-22,2025,0.2857142857142857,0.2727272727272727,False,74.42037133,-7.000000000000002,-1.0,stop,1.6344155844155845
360ONE,S3,2025-08-25,2025,0.2857142857142857,0.2727272727272727,False,73.4205427075,-7.000000000000004,-1.0,stop,1.6344155844155845
360ONE,S3,2025-08-26,2025,0.2857142857142857,0.2727272727272727,False,80.6519006725,7.979691541335372,1.1399559344764802,timeout,1.6344155844155845
360ONE,S3,2025-09-10,2025,0.2857142857142857,0.2727272727272727,False,82.483612163,2.260902469019023,0.32298606700271726,timeout,1.6344155844155845
360ONE,S3,2025-09-11,2025,0.2857142857142857,0.2727272727272727,False,78.43405133450001,-0.43038922155687775,-0.061484174508125364,timeout,1.6344155844155845
360ONE,S3,2025-09-12,2025,0.2857142857142857,0.2727272727272727,False,78.5954583745,-7.000000000000008,-1.0,stop,1.6344155844155845
360ONE,S3,2025-09-15,2025,0.2857142857142857,0.2727272727272727,False,77.47480400200001,-7.000000000000006,-1.0,stop,1.6344155844155845
360ONE,S3,2025-09-16,2025,0.2857142857142857,0.2727272727272727,False,77.7703210315,-7.0000000000000036,-1.0,stop,1.6344155844155845
360ONE,S3,2025-09-17,2025,0.2857142857142857,0.2727272727272727,False,77.42810429800001,-7.000000000000016,-1.0,stop,1.6344155844155845
360ONE,S3,2025-09-18,2025,0.2857142857142857,0.2727272727272727,False,72.7375508625,-7.000000000000006,-1.0,stop,1.6344155844155845
360ONE,S3,2025-09-19,2025,0.2857142857142857,0.2727272727272727,False,74.4885741185,-2.6180502665651284,-0.37400718093787544,timeout,1.6344155844155845
360ONE,S3,2025-09-22,2025,0.2857142857142857,0.2727272727272727,False,74.6790033385,21.000000000000032,3.0000000000000018,target,1.6344155844155845
360ONE,S3,2025-10-03,2025,0.0,0.09090909090909091,True,74.599979238,-7.000000000000004,-1.0,stop,-0.14090909090909098
360ONE,S3,2025-10-06,2025,0.0,0.09090909090909091,True,74.40006919,-7.000000000000004,-1.0,stop,-0.14090909090909098
360ONE,S3,2025-10-07,2025,0.0,0.09090909090909091,True,74.535723835,-7.0000000000000115,-1.0,stop,-0.14090909090909098
360ONE,S3,2025-10-08,2025,0.0,0.09090909090909091,True,78.90970215749999,-7.0000000000000115,-1.0,stop,-0.14090909090909098
360ONE,S3,2025-10-09,2025,0.0,0.09090909090909091,True,74.0643643535,-7.000000000000004,-1.0,stop,-0.14090909090909098
360ONE,S3,2025-10-10,2025,0.0,0.09090909090909091,True,73.196531919,-7.000000000000016,-1.0,stop,-0.14090909090909098
360ONE,S3,2025-10-13,2025,0.0,0.09090909090909091,True,74.94450404400001,-7.0000000000000115,-1.0,stop,-0.14090909090909098
360ONE,S3,2025-10-29,2025,0.125,0.2727272727272727,False,97.88414598600001,-7.000000000000006,-1.0,stop,0.9772727272727272
360ONE,S3,2025-10-30,2025,0.125,0.2727272727272727,False,97.023586962,-7.000000000000011,-1.0,stop,0.9772727272727272
360ONE,S3,2025-10-31,2025,0.125,0.2727272727272727,False,97.12193227700001,-7.000000000000002,-1.0,stop,0.9772727272727272
360ONE,S3,2025-11-03,2025,0.125,0.2727272727272727,False,96.596725469,-7.0000000000000036,-1.0,stop,0.9772727272727272
360ONE,S3,2025-11-04,2025,0.125,0.2727272727272727,False,97.6546024225,-7.000000000000011,-1.0,stop,0.9772727272727272
360ONE,S3,2025-11-06,2025,0.125,0.2727272727272727,False,96.29224016750001,-7.0000000000000115,-1.0,stop,0.9772727272727272
360ONE,S3,2025-11-07,2025,0.125,0.2727272727272727,False,92.559203575,-7.000000000000009,-1.0,stop,0.9772727272727272
360ONE,S3,2025-11-10,2025,0.125,0.2727272727272727,False,92.67940536500001,-7.000000000000009,-1.0,stop,0.9772727272727272
360ONE,S3,2025-11-11,2025,0.125,0.2727272727272727,False,93.76685283500001,-7.000000000000002,-1.0,stop,0.9772727272727272
360ONE,S3,2025-11-12,2025,0.125,0.2727272727272727,False,92.04080302999999,-7.000000000000008,-1.0,stop,0.9772727272727272
360ONE,S3,2025-11-13,2025,0.125,0.2727272727272727,False,86.7749633785,-7.000000000000008,-1.0,stop,0.9772727272727272
360ONE,S3,2025-11-14,2025,0.125,0.2727272727272727,False,78.3432869545,-7.000000000000006,-1.0,stop,0.9772727272727272
360ONE,S3,2025-11-17,2025,0.125,0.2727272727272727,False,75.3475098485,-7.0000000000000036,-1.0,stop,0.9772727272727272
360ONE,S3,2025-11-18,2025,0.125,0.2727272727272727,False,73.4450694295,-7.000000000000004,-1.0,stop,0.9772727272727272
360ONE,S3,2025-11-19,2025,0.125,0.2727272727272727,False,62.839091934500004,-7.000000000000011,-1.0,stop,0.9772727272727272
360ONE,S3,2025-11-21,2025,0.125,0.2727272727272727,False,80.5322754585,-7.000000000000002,-1.0,stop,0.9772727272727272
360ONE,S3,2025-11-24,2025,0.125,0.2727272727272727,False,89.50323655449999,-7.000000000000008,-1.0,stop,0.9772727272727272
360ONE,S3,2025-11-25,2025,0.125,0.2727272727272727,False,90.99425844950001,-7.000000000000001,-1.0,stop,0.9772727272727272
360ONE,S3,2025-12-03,2025,0.125,0.6363636363636364,False,92.825243271,-6.9999999999999964,-1.0,stop,1.2
360ONE,S3,2025-12-04,2025,0.125,0.6363636363636364,False,92.471610515,-7.000000000000001,-1.0,stop,1.2
360ONE,S3,2025-12-05,2025,0.125,0.6363636363636364,False,90.2862441545,-7.000000000000014,-1.0,stop,1.2
360ONE,S3,2025-12-08,2025,0.125,0.6363636363636364,False,93.7552546285,-7.000000000000013,-1.0,stop,1.2
360ONE,S3,2025-12-09,2025,0.125,0.6363636363636364,False,100.93908730749999,-7.000000000000013,-1.0,stop,1.2
360ONE,S3,2025-12-10,2025,0.125,0.6363636363636364,False,101.3600704315,-7.000000000000008,-1.0,stop,1.2
360ONE,S3,2025-12-11,2025,0.125,0.6363636363636364,False,101.5520952855,-7.000000000000016,-1.0,stop,1.2
360ONE,S3,2025-12-12,2025,0.125,0.6363636363636364,False,99.8216708125,-7.0000000000000115,-1.0,stop,1.2
360ONE,S3,2025-12-15,2025,0.125,0.6363636363636364,False,105.56992233650001,-6.9999999999999964,-1.0,stop,1.2
360ONE,S3,2025-12-16,2025,0.125,0.6363636363636364,False,104.50258240350001,-7.000000000000001,-1.0,stop,1.2
360ONE,S3,2025-12-17,2025,0.125,0.6363636363636364,False,104.3821935865,-7.000000000000011,-1.0,stop,1.2
360ONE,S3,2025-12-18,2025,0.125,0.6363636363636364,False,99.94216447800001,-7.000000000000016,-1.0,stop,1.2
360ONE,S3,2025-12-19,2025,0.125,0.6363636363636364,False,93.54826094500001,-7.0000000000000036,-1.0,stop,1.2
360ONE,S3,2025-12-22,2025,0.125,0.6363636363636364,False,83.583369715,-7.0000000000000036,-1.0,stop,1.2
360ONE,S3,2025-12-29,2025,0.14285714285714285,0.2727272727272727,False,75.969379971,-7.0000000000000036,-1.0,stop,0.9772727272727272
360ONE,S3,2026-01-01,2026,0.14285714285714285,0.2727272727272727,False,76.418401437,-7.000000000000006,-1.0,stop,0.9772727272727272
360ONE,S3,2026-01-06,2026,0.0,0.2727272727272727,False,73.9097283345,-7.000000000000013,-1.0,stop,0.9772727272727272
360ONE,S3,2026-01-07,2026,0.0,0.2727272727272727,False,71.77330723749999,-7.000000000000009,-1.0,stop,0.9772727272727272
360ONE,S3,2026-01-08,2026,0.0,0.2727272727272727,False,75.58012582900001,-7.000000000000004,-1.0,stop,0.9772727272727272
360ONE,S3,2026-01-09,2026,0.0,0.2727272727272727,False,78.9927565195,-6.999999999999999,-1.0,stop,0.9772727272727272
360ONE,S3,2026-01-12,2026,0.0,0.2727272727272727,False,90.0504235955,-7.000000000000002,-1.0,stop,0.9772727272727272
360ONE,S3,2026-01-13,2026,0.0,0.2727272727272727,False,86.0991955865,-7.000000000000016,-1.0,stop,0.9772727272727272
360ONE,S3,2026-01-14,2026,0.0,0.2727272727272727,False,88.3580238375,-7.000000000000014,-1.0,stop,0.9772727272727272
360ONE,S3,2026-01-19,2026,0.0,0.2727272727272727,False,134.0467401,-7.000000000000011,-1.0,stop,0.9772727272727272
360ONE,S3,2026-01-20,2026,0.0,0.2727272727272727,False,134.18512428100001,-7.000000000000004,-1.0,stop,0.9772727272727272
360ONE,S3,2026-01-22,2026,0.0,0.2727272727272727,False,144.369368646,-7.000000000000009,-1.0,stop,0.9772727272727272
360ONE,S3,2026-01-23,2026,0.0,0.2727272727272727,False,144.853817094,-7.000000000000004,-1.0,stop,0.9772727272727272
360ONE,S3,2026-01-27,2026,0.0,0.2727272727272727,False,157.9338005735,-7.000000000000011,-1.0,stop,0.9772727272727272
360ONE,S3,2026-01-28,2026,0.0,0.2727272727272727,False,165.7238382475,-7.000000000000008,-1.0,stop,0.9772727272727272
360ONE,S3,2026-01-29,2026,0.0,0.2727272727272727,False,165.3963129385,-7.000000000000006,-1.0,stop,0.9772727272727272
360ONE,S3,2026-01-30,2026,0.0,0.2727272727272727,False,168.7118979525,-6.999999999999998,-1.0,stop,0.9772727272727272
360ONE,S3,2026-02-01,2026,0.0,0.2727272727272727,False,173.85580840400002,-7.0000000000000115,-1.0,stop,0.9772727272727272
360ONE,S3,2026-02-02,2026,0.0,0.2727272727272727,False,178.98973076049998,-6.999999999999998,-1.0,stop,0.9772727272727272
360ONE,S3,2026-02-03,2026,0.0,0.2727272727272727,False,183.29410817349998,-6.9999999999999964,-1.0,stop,0.9772727272727272
360ONE,S3,2026-02-04,2026,0.0,0.2727272727272727,False,186.7719940325,-6.999999999999999,-1.0,stop,0.9772727272727272
360ONE,S3,2026-02-05,2026,0.0,0.2727272727272727,False,184.2438753385,-7.000000000000016,-1.0,stop,0.9772727272727272
360ONE,S3,2026-02-06,2026,0.0,0.2727272727272727,False,181.28101298500002,-7.0000000000000036,-1.0,stop,0.9772727272727272
360ONE,S3,2026-02-09,2026,0.0,0.2727272727272727,False,177.2252178595,-7.000000000000013,-1.0,stop,0.9772727272727272
360ONE,S3,2026-02-10,2026,0.0,0.2727272727272727,False,170.8415527585,-7.000000000000009,-1.0,stop,0.9772727272727272
360ONE,S3,2026-02-11,2026,0.0,0.2727272727272727,False,171.0430973945,-7.000000000000014,-1.0,stop,0.9772727272727272
360ONE,S3,2026-02-12,2026,0.0,0.2727272727272727,False,170.4749541225,-6.999999999999998,-1.0,stop,0.9772727272727272
360ONE,S3,2026-02-13,2026,0.0,0.2727272727272727,False,147.16558849199998,-7.000000000000006,-1.0,stop,0.9772727272727272
360ONE,S3,2026-02-16,2026,0.0,0.2727272727272727,False,123.74966976099999,-6.999999999999999,-1.0,stop,0.9772727272727272
360ONE,S3,2026-02-17,2026,0.0,0.2727272727272727,False,119.11866945499999,-6.999999999999999,-1.0,stop,0.9772727272727272
360ONE,S3,2026-02-18,2026,0.0,0.2727272727272727,False,116.27024758949999,-7.000000000000004,-1.0,stop,0.9772727272727272
360ONE,S3,2026-02-19,2026,0.0,0.2727272727272727,False,109.54233904700001,-7.0000000000000036,-1.0,stop,0.9772727272727272
360ONE,S3,2026-02-23,2026,0.0,0.2727272727272727,False,93.6341120385,-7.000000000000009,-1.0,stop,0.9772727272727272
360ONE,S3,2026-02-24,2026,0.0,0.2727272727272727,False,86.9425670885,-7.000000000000011,-1.0,stop,0.9772727272727272
360ONE,S3,2026-02-25,2026,0.0,0.2727272727272727,False,85.5366851235,-6.999999999999999,-1.0,stop,0.9772727272727272
360ONE,S3,2026-02-26,2026,0.0,0.2727272727272727,False,83.6429647395,-6.9999999999999964,-1.0,stop,0.9772727272727272
360ONE,S3,2026-02-27,2026,0.0,0.2727272727272727,False,84.6355769935,-7.0000000000000036,-1.0,stop,0.9772727272727272
360ONE,S3,2026-05-06,2026,0.16666666666666666,0.45454545454545453,False,173.18917587525,-6.9999999999999964,-1.0,stop,1.2222222222222223
360ONE,S3,2026-05-14,2026,0.2,0.0,True,145.87340167250002,-1.8924849149753196,-0.27035498785361695,timeout,-0.09999999999999987
360ONE,S3,2026-05-15,2026,0.2,0.0,True,145.33306039075,-2.8780885147977355,-0.41115550211396185,timeout,-0.09999999999999987
360ONE,S3,2026-05-18,2026,0.0,0.0,True,134.27944929625,-2.3033503277494702,-0.32905004682135275,timeout,-0.30000000000000004
360ONE,S3,2026-05-19,2026,0.0,0.0,True,132.98467352575,-3.097345132743379,-0.4424778761061969,timeout,-0.30000000000000004
360ONE,S3,2026-05-20,2026,0.0,0.0,True,128.0547487905,-7.000000000000002,-1.0,stop,-0.30000000000000004
360ONE,S3,2026-05-21,2026,0.0,0.0,True,101.5513177915,-7.000000000000014,-1.0,stop,-0.30000000000000004
360ONE,S3,2026-05-22,2026,0.0,0.0,True,97.21006893475,-7.000000000000006,-1.0,stop,-0.30000000000000004
360ONE,S3,2026-05-27,2026,0.16666666666666666,0.0,True,96.06824044775,-2.842915346310556,-0.4061307637586506,timeout,-0.2777777777777778
360ONE,S3,2026-05-29,2026,0.16666666666666666,0.0,True,98.02935349924999,-0.5283648498331522,-0.07548069283330737,timeout,-0.2777777777777778
360ONE,S3,2026-06-02,2026,0.16666666666666666,0.0,True,92.5997673875,0.055944055944047465,0.007992007992006776,timeout,-0.2777777777777778
360ONE,S3,2026-06-12,2026,0.16666666666666666,0.0,True,94.4402444475,-7.000000000000016,-1.0,stop,-0.2777777777777778
360ONE,S3,2026-06-23,2026,0.2222222222222222,0.36363636363636365,False,112.129215312,-2.4365851441040256,-0.3480835920148606,timeout,1.4548821548821549
360ONE,S3,2026-06-24,2026,0.2222222222222222,0.36363636363636365,False,110.92885608899999,-1.1332227750138364,-0.16188896785911935,timeout,1.4548821548821549
360ONE,S3,2026-06-29,2026,0.2222222222222222,0.36363636363636365,False,111.51027109049998,-0.13958682300390843,-0.01994097471484404,timeout,1.4548821548821549
360ONE,S3,2026-07-03,2026,0.2222222222222222,0.36363636363636365,False,108.58766610149999,-7.0000000000000115,-1.0,stop,1.4548821548821549
360ONE,S3,2026-07-06,2026,0.2222222222222222,0.36363636363636365,False,102.62497903449999,-7.000000000000006,-1.0,stop,1.4548821548821549
360ONE,S3,2026-07-08,2026,0.2,0.45454545454545453,False,124.03392150999998,-2.4631885111797978,-0.35188407302568486,timeout,1.4000000000000001
360ONE,S3,2026-07-09,2026,0.2,0.45454545454545453,False,124.672436376,-6.999999999999998,-1.0,stop,1.4000000000000001
360ONE,S3,2026-07-10,2026,0.2,0.45454545454545453,False,133.353337725,-6.999999999999999,-1.0,stop,1.4000000000000001
360ONE,S3,2026-07-13,2026,0.2,0.45454545454545453,False,142.053995241,-2.338915180196582,-0.33413074002808296,timeout,1.4000000000000001
360ONE,S3,2026-07-14,2026,0.2,0.45454545454545453,False,138.368585817,-2.321135991261606,-0.3315908558945149,timeout,1.4000000000000001
360ONE,S3,2026-07-15,2026,0.2,0.45454545454545453,False,135.310416305,-0.7583464348469477,-0.10833520497813534,timeout,1.4000000000000001
360ONE,S3,2026-07-17,2026,0.2,0.45454545454545453,False,165.55773231749998,-7.000000000000002,-1.0,stop,1.4000000000000001
360ONE,S3,2026-07-20,2026,0.2,0.45454545454545453,False,161.43300348149998,-7.0000000000000115,-1.0,stop,1.4000000000000001
360ONE,S3,2026-07-21,2026,0.2,0.45454545454545453,False,162.5905425235,-1.8745427944403807,-0.2677918277771971,timeout,1.4000000000000001
360ONE,S3,2026-07-22,2026,0.2,0.45454545454545453,False,165.43135881100002,-0.932422451994104,-0.13320320742772904,timeout,1.4000000000000001
360ONE,S3,2026-07-24,2026,0.2,0.45454545454545453,False,171.70276050549998,-6.999999999999999,-1.0,stop,1.4000000000000001
360ONE,S3,2026-07-27,2026,0.2,0.45454545454545453,False,173.141476474,-6.999999999999999,-1.0,stop,1.4000000000000001
360ONE,S3,2026-07-28,2026,0.2,0.45454545454545453,False,169.058825791,-7.000000000000014,-1.0,stop,1.4000000000000001
360ONE,S3,2026-07-30,2026,0.6,0.09090909090909091,True,170.0879005135,-7.000000000000001,-1.0,stop,0.8590909090909091
360ONE,S3,2026-07-31,2026,0.6,0.09090909090909091,True,169.39996455,-7.000000000000001,-1.0,stop,0.8590909090909091
360ONE,S3,2026-08-03,2026,0.6,0.09090909090909091,True,164.40445698649998,-7.0000000000000115,-1.0,stop,0.8590909090909091
360ONE,S3,2026-08-12,2026,0.5,0.09090909090909091,True,141.8595903995,-7.000000000000014,-1.0,stop,0.8590909090909091
360ONE,S3,2026-08-17,2026,0.5,0.09090909090909091,True,110.81521047650001,-7.000000000000001,-1.0,stop,0.8590909090909091
360ONE,S3,2026-08-18,2026,0.5,0.09090909090909091,True,110.8082104545,-6.999999999999999,-1.0,stop,0.8590909090909091
360ONE,S3,2026-08-31,2026,0.0,0.09090909090909091,True,100.700454426,-7.000000000000009,-1.0,stop,-0.14090909090909098
360ONE,S3,2026-09-01,2026,0.0,0.09090909090909091,True,106.560587481,-7.0000000000000036,-1.0,stop,-0.14090909090909098
360ONE,S3,2026-09-02,2026,0.0,0.09090909090909091,True,99.4462383305,-7.0000000000000115,-1.0,stop,-0.14090909090909098
360ONE,S3,2026-09-03,2026,0.0,0.09090909090909091,True,96.5450309255,-7.000000000000013,-1.0,stop,-0.14090909090909098
360ONE,S3,2026-09-04,2026,0.0,0.09090909090909091,True,90.0026456805,-7.000000000000006,-1.0,stop,-0.14090909090909098
360ONE,S3,2026-09-07,2026,0.0,0.09090909090909091,True,89.237020225,-3.3243243243243326,-0.4749034749034758,timeout,-0.14090909090909098
360ONE,S5,2025-01-14,2025,0.0,0.18181818181818182,False,70.89307401274999,-7.0000000000000036,-1.0,stop,0.8181818181818181
AARTIIND,S1,2026-06-01,2026,0.3,0.36363636363636365,False,56.45606183525,-7.000000000000011,-1.0,stop,1.8623137651870738
AARTIIND,S1,2026-06-02,2026,0.3,0.36363636363636365,False,52.67828651800001,-7.000000000000002,-1.0,stop,1.854443399942803
AARTIIND,S1,2026-06-03,2026,0.3,0.36363636363636365,False,40.419870163,-7.000000000000011,-1.0,stop,1.828905032536553
AARTIIND,S1,2026-06-15,2026,0.3,0.36363636363636365,False,73.49753502924999,-7.000000000000001,-1.0,stop,1.8696969696969696
AARTIIND,S1,2026-06-16,2026,0.3,0.36363636363636365,False,79.66822556425,2.4937395659432364,0.35624850942046193,timeout,1.8696969696969696
AARTIIND,S1,2026-06-17,2026,0.3,0.36363636363636365,False,82.66562262749999,0.9661835748792248,0.13802622498274625,timeout,1.8696969696969696
AARTIIND,S1,2026-06-18,2026,0.3,0.36363636363636365,False,84.45389558475,1.3725490196078385,0.19607843137254824,timeout,1.8696969696969696
AARTIIND,S1,2026-06-19,2026,0.3,0.36363636363636365,False,83.35573821474999,1.01809954751131,0.1454427925016155,timeout,1.8696969696969696
AARTIIND,S1,2026-06-22,2026,0.3,0.36363636363636365,False,83.76792380974999,3.705658783783774,0.5293798262548242,timeout,1.8696969696969696
AARTIIND,S1,2026-06-23,2026,0.3,0.36363636363636365,False,84.59574004974999,5.272746758118093,0.7532495368740133,timeout,1.8696969696969696
AARTIIND,S1,2026-06-24,2026,0.3,0.36363636363636365,False,84.03232828899999,5.385688230876508,0.7693840329823575,timeout,1.8696969696969696
AARTIIND,S1,2026-06-25,2026,0.3,0.36363636363636365,False,84.42382290375,7.425634295713033,1.0608048993875756,timeout,1.8696969696969696
AARTIIND,S1,2026-07-01,2026,0.3,0.36363636363636365,False,84.9437721775,1.8877709781142962,0.26968156830204204,timeout,1.8696969696969696
AARTIIND,S1,2026-07-02,2026,0.3,0.36363636363636365,False,85.95155211,0.7074020914496594,0.10105744163566559,timeout,1.8696969696969696
AARTIIND,S1,2026-07-03,2026,0.3,0.36363636363636365,False,86.4950780465,0.5424769703172931,0.07749671004532749,timeout,1.8696969696969696
AARTIIND,S1,2026-07-06,2026,0.3,0.36363636363636365,False,87.7146480665,2.6544048489915326,0.37920069271307577,timeout,1.8696969696969696
AARTIIND,S1,2026-07-07,2026,0.3,0.36363636363636365,False,86.8615865805,5.510204081632648,0.787172011661806,timeout,1.8696969696969696
AARTIIND,S1,2026-07-08,2026,0.3,0.36363636363636365,False,86.6883506695,4.957794636179077,0.7082563765970106,timeout,1.8696969696969696
AARTIIND,S1,2026-07-09,2026,0.3,0.36363636363636365,False,86.80121331275,1.456310679611641,0.20804438280166265,timeout,1.8696969696969696
AARTIIND,S1,2026-07-10,2026,0.3,0.36363636363636365,False,88.62582546824999,1.4144125542019337,0.20205893631456193,timeout,1.8696969696969696
AARTIIND,S1,2026-07-13,2026,0.3,0.36363636363636365,False,88.69431990724999,1.6768450470965666,0.23954929244236645,timeout,1.8696969696969696
AARTIIND,S1,2026-07-14,2026,0.3,0.36363636363636365,False,44.5042366635,-7.000000000000008,-1.0,stop,1.8374141294125947
AARTIIND,S1,2026-07-15,2026,0.3,0.36363636363636365,False,45.5570419515,-7.000000000000008,-1.0,stop,1.8396074737625947
AARTIIND,S1,2026-07-16,2026,0.3,0.36363636363636365,False,44.361187927,-0.5668589938252883,-0.08097985626075545,timeout,1.837116111211553
AARTIIND,S1,2026-07-17,2026,0.3,0.36363636363636365,False,44.28250912825,-7.0000000000000115,-1.0,stop,1.8369521970474905
AARTIIND,S1,2026-07-20,2026,0.3,0.36363636363636365,False,44.43977488624999,-7.000000000000006,-1.0,stop,1.8372798340433238
AARTIIND,S1,2026-07-21,2026,0.3,0.36363636363636365,False,43.99222659975,-7.000000000000011,-1.0,stop,1.836347441779782
AARTIIND,S1,2026-07-22,2026,0.3,0.36363636363636365,False,44.325391760500004,2.7080719364282704,0.38686741948975234,timeout,1.837041535864678
AARTIIND,S1,2026-07-23,2026,0.3,0.36363636363636365,False,43.19442837325,2.7940560904143923,0.3991508700591986,timeout,1.8346853621412405
AARTIIND,S1,2026-07-24,2026,0.3,0.36363636363636365,False,41.699376189,1.0388808887060181,0.14841155552943097,timeout,1.8315706700907195
AARTIIND,S1,2026-07-27,2026,0.3,0.36363636363636365,False,40.465291686,3.0204509701101157,0.43149299573001654,timeout,1.8289996607094696
AARTIIND,S1,2026-07-28,2026,0.3,0.36363636363636365,False,40.015593450999994,1.1637487126673487,0.16624981609533543,timeout,1.828062789386553
AARTIIND,S1,2026-07-29,2026,0.3,0.36363636363636365,False,39.309033140000004,2.2802998750520596,0.3257571250074367,timeout,1.8265907887386363
AARTIIND,S1,2026-07-30,2026,0.375,0.09090909090909091,True,37.971716866499996,0.41913719075852673,0.05987674153693236,timeout,0.8131986525627841
AARTIIND,S1,2026-07-31,2026,0.375,0.09090909090909091,True,64.10046988799999,0.8935907970418994,0.1276558281488427,timeout,0.8590909090909091
AARTIIND,S1,2026-08-03,2026,0.375,0.09090909090909091,True,63.376556535499994,1.951219512195117,0.27874564459930223,timeout,0.8590909090909091
AARTIIND,S1,2026-08-04,2026,0.375,0.09090909090909091,True,63.646515795999996,1.0700689371334478,0.1528669910190639,timeout,0.8590909090909091
AARTIIND,S1,2026-08-05,2026,0.375,0.09090909090909091,True,64.00994629649999,-7.000000000000001,-1.0,stop,0.8590909090909091
AARTIIND,S1,2026-08-06,2026,0.375,0.09090909090909091,True,69.61463822850001,-7.000000000000009,-1.0,stop,0.8590909090909091
