symbol,strategy,date,year,cb_purity,cluster_fraction,single_tower,avg_turnover_20,ret,r,exit,score
LTFOODS,S3,2025-09-15,2025,0.0,0.18181818181818182,False,30.822367960499996,-7.0000000000000036,-1.0,stop,0.7573950847661932
LTFOODS,S3,2025-09-16,2025,0.0,0.18181818181818182,False,30.309287167249995,-7.000000000000001,-1.0,stop,0.7563261664469223
LTFOODS,S3,2025-09-17,2025,0.0,0.18181818181818182,False,29.879660303999998,-7.000000000000006,-1.0,stop,0.7554311104818181
LTFOODS,S3,2025-09-18,2025,0.0,0.18181818181818182,False,29.740461256499998,-7.000000000000006,-1.0,stop,0.7551411124661931
LTFOODS,S3,2025-09-19,2025,0.0,0.18181818181818182,False,32.510007552,-7.000000000000004,-1.0,stop,0.7609110005818182
LTFOODS,S3,2025-09-22,2025,0.0,0.18181818181818182,False,32.99583822975,-7.000000000000004,-1.0,stop,0.7619231478271307
LTFOODS,S3,2025-10-17,2025,0.2,0.09090909090909091,True,39.677386397499994,-7.0000000000000115,-1.0,stop,0.016752130752367478
LTFOODS,S3,2025-10-20,2025,0.2,0.09090909090909091,True,37.720589247999996,-7.0000000000000036,-1.0,stop,0.012675470024242519
LTFOODS,S3,2025-10-21,2025,0.2,0.09090909090909091,True,36.37595872325,-7.000000000000006,-1.0,stop,0.009874156431013414
LTFOODS,S3,2025-10-23,2025,0.2,0.09090909090909091,True,33.272697728749996,-7.000000000000004,-1.0,stop,0.003409029359138338
LTFOODS,S3,2025-10-24,2025,0.2,0.09090909090909091,True,32.3550125915,-7.000000000000002,-1.0,stop,0.001497185323200867
LTFOODS,S3,2025-10-27,2025,0.2,0.09090909090909091,True,32.043961825,-7.0000000000000115,-1.0,stop,0.0008491628929925277
LTFOODS,S3,2025-10-28,2025,0.2,0.09090909090909091,True,31.1565397475,-7.0000000000000115,-1.0,stop,-0.00099963310179918
LTFOODS,S3,2025-10-29,2025,0.25,0.09090909090909091,True,30.1874274905,-7.000000000000009,-1.0,stop,0.26364804969611755
LTFOODS,S3,2025-10-30,2025,0.25,0.0,True,29.498403292249996,-7.000000000000001,-1.0,stop,0.10312167352552093
LTFOODS,S3,2025-10-31,2025,0.25,0.0,True,30.579093586750002,-7.0000000000000036,-1.0,stop,0.1053731116390626
LTFOODS,S3,2025-11-12,2025,0.0,0.2727272727272727,False,30.45122409925,-7.000000000000008,-1.0,stop,0.915712777479498
LTFOODS,S3,2025-11-19,2025,0.0,0.2727272727272727,False,26.269039345999992,-7.000000000000011,-1.0,stop,0.9069998925768938
LTFOODS,S3,2025-12-01,2025,0.0,0.2727272727272727,False,20.315148809749996,-7.000000000000008,-1.0,stop,0.8945959539597064
LTFOODS,S3,2025-12-02,2025,0.0,0.2727272727272727,False,18.824319824249997,-7.0000000000000036,-1.0,stop,0.8914900602399147
LTFOODS,S3,2026-02-24,2026,0.3333333333333333,0.8181818181818182,False,42.428827799,-7.000000000000006,-1.0,stop,2.074504502359028
LTFOODS,S3,2026-02-25,2026,0.3333333333333333,0.8181818181818182,False,42.2515956595,-7.000000000000004,-1.0,stop,2.0741352687350694
LTFOODS,S3,2026-02-26,2026,0.3333333333333333,0.8181818181818182,False,42.478896541,-7.000000000000001,-1.0,stop,2.0746088122381945
LTFOODS,S3,2026-04-09,2026,0.3333333333333333,0.8181818181818182,False,41.38974248625,-7.000000000000002,-1.0,stop,2.072339741290799
LTFOODS,S3,2026-04-13,2026,0.3333333333333333,0.8181818181818182,False,33.285938473749994,-7.000000000000006,-1.0,stop,2.055456816264757
LTFOODS,S3,2026-05-11,2026,0.3333333333333333,0.8181818181818182,False,16.557491967,-7.0000000000000115,-1.0,stop,2.020605886042361
LTFOODS,S3,2026-05-12,2026,0.3333333333333333,0.8181818181818182,False,16.197577444500002,-6.999999999999999,-1.0,stop,2.019856064120486
LTFOODS,S3,2026-05-13,2026,0.3333333333333333,0.8181818181818182,False,15.902879799249998,-7.000000000000009,-1.0,stop,2.019242110692882
