symbol,setup_date,entry_date,exit_date,entry,stop,avg_exit,shares,stop_pct,risk_amount,pnl,r_multiple,pnl_pct,holding_bars,exit_reason,mfe_pct,mae_pct,confluence,levels,rs_rank,adr20,partials
ECLERX,2024-10-17,2024-10-18,2024-10-18,1517.988615,1486.48,1485.73676,113,2.0756819049001867,3560.4734949999956,-4034.79372748125,-1.1332183017644553,-2.352200723274199,0,stop_same_day,0.16214779054848602,-3.356982687251578,1,ema21,84.61538461538461,4.187994996702817,0
IPCALAB,2024-10-17,2024-10-18,2024-10-21,1663.1811749999997,1628.85,1628.035575,129,2.0641873246310527,4428.721574999974,-5022.034404862467,-1.133969322707422,-2.3407251024531197,1,stop,0.6234332829073925,-3.5222365356558214,1,ema9,92.3076923076923,3.041377674351675,0
ANANTRAJ,2024-10-18,2024-10-21,2024-10-21,772.1358749999999,735.0,734.6325,116,4.809500011898805,4307.761499999993,-4551.394401224983,-1.0565567293419076,-5.081509602341668,0,stop_same_day,0.5457750554589995,-6.033377868888683,3,"ema9,avwap,swing_high",97.58241758241758,5.168009872774012,0
MFSL,2024-10-18,2024-10-21,2024-10-22,1206.4028999999998,1158.6,1169.864775,90,3.9624324510493065,4302.260999999991,-3534.3749543624795,-0.8215156993874817,-3.2552004662994243,1,ema9_close,0.4639494815538145,-3.5023871378293023,3,"ema9,ema21,avwap",78.68131868131869,2.7874149790148284,0
NTPC,2024-10-18,2024-10-21,2024-10-22,426.26302499999997,414.45,414.24277500000005,366,2.7712994811126257,4323.5671499999935,-4753.1803912199875,-1.099365460582703,-3.046670930465988,1,stop,0.5834367172709924,-3.0058964180625196,3,"ema9,ema21,ema50",75.82417582417582,2.386172415579549,0
HINDALCO,2024-10-18,2024-10-21,2024-10-22,760.38,725.05,724.687475,122,4.646361030011316,4310.260000000005,-4562.8430167424995,-1.0586004131403892,-4.918639705969383,1,stop,0.6667718772192917,-5.53407506772929,3,"ema9,ema21,avwap",71.42857142857143,2.7472067228845187,0
PERSISTENT,2024-11-29,2024-12-02,2024-12-20,5936.916974999999,5810.85,6387.469781079545,33,2.123441771728648,4160.210174999961,14400.532123231776,3.461491491408102,7.350275625339259,14,ema9_close,14.350596927456621,-1.4025288773724103,3,"ema9,avwap,swing_high",88.18380743982495,2.866525008434332,2
DEEPAKFERT,2024-11-29,2024-12-02,2024-12-11,1387.6934999999999,1326.25,1358.5204,68,4.4277428697331125,4178.15799999999,-2198.524726979984,-0.5261947315012953,-2.3298549704959894,7,ema9_close,3.9927044408581622,-3.2423226022172713,2,"ema9,swing_high",96.71772428884027,5.287924814809174,0
KAYNES,2024-11-29,2024-12-02,2024-12-26,6032.914949999999,5860.0,6946.683170874999,24,2.866192403391986,4149.958799999986,21572.200392863844,5.198172182544058,14.898961621131317,17,ema9_close,28.959218959319173,-0.6226666596716907,2,"ema9,avwap",94.74835886214443,4.3855817037076505,2
M&M,2024-11-29,2024-12-02,2024-12-17,2993.145825,2903.0,3039.9792500000003,46,3.0117418351977574,4146.707950000003,1835.1852335324966,0.4425643801446146,1.3328896584498993,11,ema9_close,4.0711071937165,-1.0439125531078983,4,"ema9,ema21,ema50,avwap",80.52516411378556,3.6650337954948995,0
TEJASNET,2024-12-02,2024-12-03,2024-12-10,1361.930625,1307.0,1319.3400000000001,1,4.033290976183164,54.930624999999964,-45.67408621874982,-0.8314867383859159,-3.3536279587478854,5,ema9_close,2.9934986593021193,-3.647808786148701,3,"ema9,ema21,avwap",70.24070021881839,4.514200477701399,0
PAGEIND,2024-12-02,2024-12-03,2024-12-26,46454.465625,44600.05,47059.808325,2,3.9918995946904605,3708.8312499999884,995.6025699150022,0.2684410540153331,1.071589734722088,16,ema9_close,7.309274424572621,-2.990488871865044,3,"ema9,ema21,avwap",80.96280087527352,2.664031228605288,0
TECHM,2024-12-02,2024-12-03,2024-12-17,1760.8799999999999,1705.9,1769.8646250000002,5,3.122302485121064,274.89999999999895,24.621343406251164,0.08956472683248912,0.27964816916827,10,ema9_close,2.6588978238153658,-1.3220662396074676,3,"ema9,ema21,avwap",78.7746170678337,2.4346404905464603,0
HCLTECH,2024-12-02,2024-12-03,2024-12-19,1884.942,1835.45,1933.2828749999999,85,2.625651081041218,4206.819999999997,3735.7428934687405,0.8880206173472465,2.3316322939246876,12,ema9_close,5.043019891328214,-0.6839467739590954,3,"ema9,ema21,avwap",78.99343544857767,2.192438165246995,0
RADICO,2024-12-09,2024-12-10,2025-01-06,2410.2045,2320.0,2513.692525,10,3.7426077330782443,902.0449999999983,978.255434212502,1.0844862886136544,4.0588067701827875,18,ema9_close,9.43884637174979,-1.3859612327501523,3,"ema9,ema21,avwap",90.17467248908298,3.284003289550783,0
SHYAMMETL,2024-12-10,2024-12-11,2024-12-12,872.4359999999999,846.7,846.2766500000001,113,2.9499011961908814,2908.167999999986,-3179.3532588674766,-1.0932495161446973,-3.224978055410345,1,stop,0.17926816408310506,-4.290973779165455,3,"ema9,avwap,swing_high",70.08733624454149,2.7895848079544847,0
ASTERDM,2024-12-11,2024-12-12,2024-12-12,492.34605,483.25,483.008375,245,1.8474912107043393,2228.532249999998,-2562.5364842437493,-1.1498763296980565,-2.1243864125141245,0,stop_same_day,0.07189049246967606,-1.877957586945192,1,ema9,89.51965065502183,3.1509478004934843,0
ABREL,2024-12-12,2024-12-13,2024-12-16,2791.945275,2711.1,2760.7689250000003,40,2.8956611622697412,3233.811000000005,-1502.4788531999893,-0.4646155428378427,-1.3453691827824144,1,ema9_close,1.5546409662345582,-2.8616347073636628,3,"ema21,ema50,avwap",70.3056768558952,4.0545524389589875,0
UTIAMC,2024-12-13,2024-12-16,2024-12-18,1374.687,1331.2,1330.5344,100,3.1634110164713753,4348.699999999985,-4726.36046099998,-1.0868444502954897,-3.4381357072555283,2,stop,0.4010367450918011,-5.167503584452291,4,"ema9,ema21,avwap,swing_high",74.67248908296943,3.0092187546477,0
CGPOWER,2024-12-16,2024-12-17,2024-12-18,775.9878,758.7,758.32065,107,2.227844303737758,1849.7945999999943,-2079.181704772497,-1.1240067977128398,-2.504112141647069,1,stop,0.9036482274592471,-2.89795793181284,3,"ema9,ema21,avwap",77.9475982532751,3.1896838464422936,0
MANKIND,2024-12-16,2024-12-17,2025-01-08,2736.3675,2626.0,2878.1102250000004,39,4.0333580924345815,4304.332499999993,5276.156949033778,1.225778201157505,4.944002427168527,15,ema9_close,11.637051675259272,-4.031530852489652,4,"ema9,ema21,avwap,swing_high",77.07423580786026,2.87899442999224,0
CARTRADE,2024-12-17,2024-12-18,2024-12-18,1538.718975,1480.9,1480.15955,32,3.7576046009311033,1850.207199999997,-1984.9963297199974,-1.0728508297449066,-4.031349213962213,0,stop_same_day,3.833125213783761,-5.4343240291814885,2,"ema9,avwap",99.34640522875817,5.517954051786573,0
BLS,2024-12-17,2024-12-18,2024-12-26,488.24399999999997,467.25,470.26475000000005,2,4.299899230712507,41.98799999999994,-38.16307012499985,-0.908904213703913,-3.908196529296812,5,ema9_close,2.7150359246606257,-4.207732199474023,2,"avwap,swing_high",86.9281045751634,3.9342490873891713,0
GRANULES,2024-12-17,2024-12-18,2024-12-23,592.0958999999999,576.45,586.4066500000001,281,2.6424604527746047,4396.497899999963,-1979.5123490324283,-0.45024753657506467,-1.189761309358796,3,ema9_close,3.446080271793818,-1.941560480320831,3,"ema9,ema21,ema50",76.90631808278867,4.11037917282219,0
CHALET,2024-12-18,2024-12-19,2024-12-20,1012.506,981.3,980.8093500000001,91,3.082055810039646,2839.7460000000015,-3092.9956013774968,-1.0891803708421441,-3.3569146901351656,1,stop,0.7845879431825662,-4.380813545796272,1,avwap,85.83877995642702,4.5825033574336835,0
KEC,2024-12-18,2024-12-19,2024-12-19,1204.6019999999999,1157.5,1156.92125,93,3.9101711602670317,4380.485999999987,-4686.874661587486,-1.069943988312598,-4.183664126201007,0,stop_same_day,1.6103244059033723,-4.93955679967325,1,ema9,91.72113289760348,4.878084220128839,0
WIPRO,2024-12-19,2024-12-20,2024-12-24,315.65774999999996,301.15,305.14735,303,4.596037955665587,4395.848249999996,-3400.9707370949927,-0.7736779214557726,-3.5558530924711897,2,ema9_close,1.3756196386751272,-4.073319916903657,3,"ema9,ema21,avwap",88.45315904139433,2.1775988200302256,0
PARADEEP,2024-12-19,2024-12-20,2024-12-20,113.06650499999999,108.76,108.70562000000001,1022,3.80882472665091,4401.248109999987,-4717.473248512478,-1.07184896888544,-4.082484855926146,0,stop_same_day,0.2861103737132481,-4.923213112495158,3,"ema9,ema21,avwap",95.86056644880175,4.395317194403403,0
SARDAEN,2024-12-19,2024-12-20,2024-12-23,483.14144999999996,461.0,460.76950000000005,198,4.582809030357459,4384.0070999999925,-4644.574623314984,-1.0594359263959658,-4.855192530572552,1,stop,2.3613271020319306,-4.986417538797383,3,"ema9,ema21,avwap",85.62091503267973,4.181705055100015,0
KALYANKJIL,2025-01-03,2025-01-06,2025-01-06,793.2964499999999,757.4,757.0213,118,4.524972978260518,4235.781099999995,-4490.845818674994,-1.0602166902994585,-4.79745187470585,0,stop_same_day,0.019355941905464136,-6.655324122526949,2,"ema9,avwap",75.59912854030502,3.7092646048868203,0
LAURUSLABS,2025-01-03,2025-01-06,2025-01-06,615.6076499999999,600.7,600.3996500000001,284,2.421615455883285,4233.772599999965,-4716.219984179957,-1.1139521249157303,-2.69756368280996,0,stop_same_day,0.04748966326199096,-3.5099710018223336,1,avwap,94.98910675381264,2.601964105778739,0
GVT&D,2025-01-03,2025-01-06,2025-01-07,2050.9749749999996,1960.0,2003.2978500000002,46,4.435694053263602,4184.848849999983,-2407.6187824424746,-0.5753179789139778,-2.551934537804366,1,ema9_close,2.1465413053126294,-3.458110209267653,1,ema21,92.5925925925926,4.533043986088171,0
COFORGE,2025-01-03,2025-01-06,2025-01-08,1949.9744999999998,1906.21,1905.2568950000002,97,2.24436268269148,4245.156499999977,-4767.658747112217,-1.1230819752139272,-2.520603274773576,2,stop,0.28849095206118136,-3.865409522021949,2,"ema9,avwap",97.38562091503267,2.4751503654770124,0
SARDAEN,2025-03-21,2025-03-24,2025-03-25,553.126425,527.15,526.886425,159,4.696290725940288,4130.25157500001,-4369.640349622504,-1.0579598531168148,-4.9684870466096465,1,stop,0.5014359963004726,-14.088356924910983,2,"ema9,avwap",95.54140127388536,5.041769938698395,0
CHOLAFIN,2025-03-21,2025-03-24,2025-04-01,1555.627425,1500.8,1500.0496,75,3.5244573423485352,4112.056874999997,-4431.889018406244,-1.0777791147176794,-3.79858651429663,5,stop,1.5667360068558895,-6.147193310120514,2,"avwap,swing_high",98.93842887473461,3.1812498838434022,0
ABBOTINDIA,2025-03-21,2025-03-24,2025-04-01,30514.249499999998,30046.55,30302.841,8,1.5327248995588072,3741.5959999999905,-2250.785232599982,-0.6015575258793273,-0.9220221984322367,5,ema9_close,2.8044291241703405,-1.0285342262800867,2,"ema9,ema21",84.92569002123143,3.2654808046015185,0
SHREECEM,2025-03-21,2025-03-24,2025-04-07,29334.66,28642.1,29736.674225000002,5,2.360893223238317,3462.8000000000065,1670.4109532062666,0.48238736086584943,1.1388650512440006,9,ema9_close,6.488195192990133,-1.376051401311622,2,"avwap,swing_high",86.62420382165605,2.3190257656264923,0
CHAMBLFERT,2025-03-24,2025-03-25,2025-04-07,622.9113,594.5,589.655025,145,4.561050666443197,4119.638499999997,-5024.355309693748,-1.2196107279057982,-5.5627063233160134,8,stop_gap,2.261750589530166,-7.2741175188184855,1,avwap,96.81528662420382,4.052108732612489,0
KOTAKBANK,2025-03-24,2025-03-25,2025-04-07,437.068425,418.05,403.53813,218,4.351361002570703,4146.016649999996,-7520.344373338496,-1.8138722075171847,-7.892812787437112,8,stop_gap,0.785134501537147,-8.44454160695777,1,avwap,97.66454352441613,2.0037887650744546,0
NAVINFLUOR,2025-03-25,2025-03-26,2025-04-03,4242.12,4120.0,4117.9400000000005,31,2.878749304592984,3785.7199999999966,-4147.616138999987,-1.095595062233866,-3.1539435235212485,5,stop,3.2738347807228507,-6.768313956229434,2,"ema9,avwap",97.87685774946921,4.022219896362889,0
BHARTIARTL,2025-03-28,2025-04-01,2025-04-07,1746.6228749999998,1660.0,1685.806675,47,4.959449245733703,4071.27512499999,-3043.8842171774795,-0.7476488627570919,-3.707926588474319,4,ema9_close,1.61037195851452,-4.421267813751712,5,"ema9,ema21,ema50,avwap,swing_high",89.59660297239915,2.614819791218258,0
JSWSTEEL,2025-03-28,2025-04-01,2025-04-01,1068.7341,1053.95,1053.423025,232,1.383328182379495,3429.911199999966,-4118.3609209499555,-1.2007194008258861,-1.6609889862922695,0,stop_same_day,0.16055443538295888,-1.4394693684799607,2,"ema9,avwap",95.54140127388536,2.0967437827831192,0
NH,2025-03-28,2025-04-01,2025-04-02,1700.85,1659.15,1658.3204250000001,19,2.451715318811172,792.2999999999965,-881.4597987862445,-1.1125328774280554,-2.7276138982714357,1,stop,0.8319369726901309,-2.8250580592056878,1,avwap,99.36305732484077,4.764697001537223,0
MEDANTA,2025-04-01,2025-04-02,2025-04-07,1239.51945,1192.05,1009.495,85,3.8296656014554715,4034.9032500000044,-19771.919412487507,-4.90022143963117,-18.7662094868701,3,stop_gap,1.4909447366880764,-18.516809074678093,3,"ema9,ema21,avwap",94.69214437367303,3.6357304887535187,0
SHYAMMETL,2025-04-01,2025-04-02,2025-04-04,877.4385,840.05,857.87085,108,4.261096361739315,4037.9580000000024,-2328.831621269992,-0.576734978736775,-2.4575233195830735,2,ema9_close,5.306525756506019,-4.152826665344634,2,"ema9,avwap",95.96602972399151,3.8751632776826717,0
LLOYDSME,2025-04-01,2025-04-02,2025-04-04,1296.648,1236.0,1235.382,47,4.677290984137555,2850.4559999999956,-3016.3582214999933,-1.0582019934705178,-4.949518643456039,2,stop,4.268853227707141,-5.911241909909236,1,ema9,83.86411889596603,4.787164950285611,0
GABRIEL,2025-04-02,2025-04-03,2025-04-03,602.00085,575.0,574.7125,17,4.4851846969983535,459.01445000000024,-486.9066959925013,-1.0607655074747668,-4.757729221229517,0,stop_same_day,0.6310871487972053,-4.9419946832301,2,"ema9,avwap",95.96602972399151,5.694833334301995,0
NAVINFLUOR,2025-04-02,2025-04-03,2025-04-03,4261.1295,4125.15,4123.087425,30,3.191160935146429,4079.385000000011,-4430.517733912499,-1.0860749191146428,-3.4658398545209663,0,stop_same_day,1.7910861427703573,-7.184233663867761,3,"ema9,ema21,avwap",98.93842887473461,3.2625859635570356,0
SHRIRAMFIN,2025-04-03,2025-04-04,2025-04-07,660.8802749999999,632.0,595.702,141,4.369970793877889,4072.1187749999817,-9393.891590891228,-2.3068805479258816,-10.081000619401125,1,stop_gap,0.6233693387202593,-10.838615965652764,2,"ema9,ema21",89.38428874734608,3.3065408616587133,0
SUMICHEM,2025-04-16,2025-04-17,2025-04-21,562.431075,548.75,552.673525,276,2.432489172117662,3775.97669999999,-3047.0180000399932,-0.8069483055973309,-1.9628930158242013,1,ema9_close,0.6167733530726432,-2.1124499566458006,2,"ema9,avwap",90.44585987261146,4.099433205437576,0
AADHARHFC,2025-04-16,2025-04-17,2025-04-23,489.24449999999996,465.7,465.46715000000006,160,4.812419965886172,3767.1199999999953,-3980.0429435999895,-1.0565214125379585,-5.084424740083933,3,stop,0.4201375794720333,-5.323411913675059,2,"avwap,swing_high",90.23354564755839,4.4801304027189754,0
KOTAKBANK,2025-04-17,2025-04-21,2025-05-02,439.2195,419.54,436.82148000000007,191,4.480561541552677,3758.7844999999925,-650.44422125698,-0.17304642531567885,-0.7753451581725983,8,ema9_close,4.817750578013957,-1.1337156023354993,3,"ema9,ema21,avwap",96.81528662420382,2.308699833031248,0
BAJFINANCE,2025-04-17,2025-04-21,2025-04-25,919.4594999999999,895.2,910.7444,155,2.638452264618495,3760.2224999999826,-1677.0743451749913,-0.4460040184257711,-1.1767603124444244,4,ema9_close,5.061723762710599,-2.225165980665807,2,"ema9,avwap",96.39065817409767,2.585532072103434,0
BAJAJFINSV,2025-04-17,2025-04-21,2025-04-30,2040.71985,1955.0,1954.0225,43,4.2004712209762625,3685.953549999998,-3925.5260592074924,-1.06499607386737,-4.473485358732598,7,stop,4.61994575100546,-5.597037241540036,3,"ema9,avwap,swing_high",91.50743099787687,2.6750682993208783,0
INDIGO,2025-04-17,2025-04-21,2025-04-25,5402.7,5178.5,5310.84325,16,4.149776963370163,3587.199999999997,-1666.8371957999987,-0.46466246537689565,-1.9282455945638277,4,ema9_close,4.558831695263478,-3.8813926370148266,3,"ema9,avwap,swing_high",98.93842887473461,2.9658061979708408,0
LTF,2025-04-21,2025-04-22,2025-04-28,173.076495,165.0,162.61865,463,4.666430874972361,3739.4171849999975,-5020.723114955254,-1.342648564352484,-6.2653767149317465,4,stop_gap,5.236704729894143,-8.595329481337146,1,avwap,93.41825902335457,3.374929056295737,0
BERGEPAINT,2025-04-21,2025-04-22,2025-04-25,562.281,544.0,552.22375,207,3.251221364406756,3784.1669999999895,-2347.1586057374834,-0.6202576698484739,-2.0165949876485105,3,ema9_close,5.970146599298232,-2.379770968608218,2,"avwap,swing_high",90.44585987261146,2.916005161940228,0
GODFRYPHLP,2025-04-21,2025-04-22,2025-05-08,2565.251985,2439.98,2781.8117316666667,30,4.883418304810311,3758.1595499999958,6312.318701775004,1.6796303131342605,8.202337416474123,11,ema9_close,16.80334008200758,-2.9148007851556095,1,swing_high,100.0,4.150754411739288,1
TATACONSUM,2025-04-22,2025-04-23,2025-04-24,1149.5745,1118.2,1117.6409,2,2.729227205370326,62.748999999999796,-69.08179541999968,-1.100922650878897,-3.004668049787103,1,stop,1.6811002679687306,-4.460302485832798,1,avwap,93.41825902335457,2.8822120547749988,0
JKCEMENT,2025-04-22,2025-04-23,2025-04-23,5216.607,5014.0,5011.493,12,3.8838846782975978,2431.2839999999997,-2602.515779999995,-1.0704285389942085,-4.157421001812089,0,stop_same_day,0.3123294509247038,-4.919040288064636,3,"ema9,avwap,swing_high",83.65180467091295,3.361296491370129,0
BDL,2025-04-23,2025-04-24,2025-04-25,1439.7195,1387.8,1387.1061,49,3.6062232955794498,2544.0554999999986,-2737.3482225599964,-1.0759781862306061,-3.8802176007201354,1,stop,1.3669676627982164,-4.634201314908907,3,"ema9,avwap,swing_high",81.95329087048833,5.254476087094064,0
SHREECEM,2025-04-24,2025-04-25,2025-04-25,31005.495,30260.0,30244.870000000003,5,2.404396381996156,3727.474999999995,-4155.31459875,-1.1147800048960774,-2.680373010493785,0,stop_same_day,0.0,-3.3880929815827776,3,"ema9,ema21,avwap",94.47983014861995,2.3581839318995295,0
ULTRACEMCO,2025-04-24,2025-04-25,2025-04-25,12194.094,11870.0,11864.065,1,2.6577948308418744,324.09399999999914,-357.6958828499986,-1.1036794351330157,-2.9333534976030085,0,stop_same_day,0.901305172815634,-2.7398017433685453,2,"ema9,avwap",88.1104033970276,2.2811072205393876,0
JKCEMENT,2025-04-24,2025-04-25,2025-04-28,5299.94865,5106.3,5103.74685,19,3.653783513544043,3679.3243500000017,-3955.1549466749975,-1.0749677306038528,-3.9276993716722113,1,stop,0.43493534602452666,-3.985862202646061,2,"avwap,swing_high",91.0828025477707,3.534526814553101,0
GRASIM,2025-04-24,2025-04-25,2025-05-02,2737.66815,2673.0,2716.9408500000004,59,2.3621617543382665,3815.420849999998,-1593.0059206499786,-0.4175177479176326,-0.9862444558884771,4,ema9_close,1.3161511193385564,-2.2818013936422554,3,"ema9,avwap,gap_base",86.62420382165605,2.201942569655446,0
ULTRACEMCO,2025-04-25,2025-04-28,2025-04-29,12310.152,11860.0,11854.070000000002,8,3.656754197673595,3601.2160000000003,-3870.9668423999883,-1.0749054881462228,-3.9306651558810852,1,stop,0.234343166518171,-4.14415679026547,2,"ema9,avwap",89.171974522293,2.365055774133892,0
BDL,2025-04-25,2025-04-28,2025-05-07,1440.61995,1373.0,1447.1760500000003,23,4.693809078515122,1555.2588500000004,74.40809580000784,0.04784290139227166,0.2245654448975485,6,ema9_close,9.397346607618474,-2.958445077759753,1,ema9,82.59023354564756,5.148410522166075,0
RADICO,2025-04-25,2025-04-28,2025-05-02,2466.2325,2350.2,2444.27725,31,4.704848387165454,3597.007500000008,-855.6724225875003,-0.23788452556395792,-1.1192106264312065,3,ema9_close,1.5922059254348397,-2.4057950740654093,2,"ema9,ema21",74.52229299363057,3.400934950796396,0
NYKAA,2025-04-25,2025-04-28,2025-05-08,194.8974,188.12,192.36377000000002,542,3.477419401182366,3673.3508,-1614.6073472609946,-0.4395461896154853,-1.5284864474846713,7,ema9_close,2.977258803862952,-2.502547494220039,2,"ema9,avwap",88.32271762208069,3.197634718203223,0
CHAMBLFERT,2025-04-28,2025-04-29,2025-05-08,694.5471,674.0,690.704475,136,2.9583450855960667,2794.4056,-739.2503463299943,-0.26454654482870854,-0.7826199708054296,6,ema9_close,6.861003379036504,-1.8785047119194616,2,"ema9,avwap",99.36305732484077,3.200883347105152,0
GLAXO,2025-04-29,2025-04-30,2025-05-02,2932.36545,2810.1,2851.3736000000004,28,4.169516115394139,3423.4325999999965,-2454.008197409973,-0.7168267888230005,-2.9888208479437326,1,ema9_close,3.841081608706044,-3.078246949062901,2,"ema9,ema21",99.36305732484077,4.415498402320132,0
FORCEMOT,2025-04-30,2025-05-02,2025-05-23,9072.534,8745.0,10281.973774666667,6,3.6101710944263163,1965.203999999998,7123.092544354802,3.624607188034835,13.085452098893214,15,ema9_close,24.105349178079692,-1.9898960973857982,1,ema21,98.9406779661017,4.408442854857112,2
BHARTIARTL,2025-04-30,2025-05-02,2025-05-09,1877.83845,1827.0,1847.4758,71,2.707285602763111,3609.5299499999974,-2459.9200585124995,-0.6815070362589737,-1.8450341874456768,5,ema9_close,2.0854589488249076,-2.435696744839795,2,"ema9,avwap",83.89830508474576,2.5745465522880515,0
AXISBANK,2025-04-30,2025-05-02,2025-05-05,1194.49695,1175.0,1174.4125000000001,2,1.6322310408578247,38.99389999999994,-45.617391734999664,-1.1698596892077924,-1.9094812981732463,1,stop,1.3397313404609388,-2.5280056177623464,1,ema9,96.1864406779661,2.541365996151186,0
GRASIM,2025-04-30,2025-05-02,2025-05-02,2752.27545,2718.9,2717.54055,78,1.2126493371148588,2603.2851,-3199.9646951999953,-1.229202554572296,-1.4905916629819858,0,stop_same_day,0.7093966557744098,-2.0519548652007162,2,"ema9,avwap",76.90677966101694,2.0630188626410995,0
RADICO,2025-05-02,2025-05-05,2025-05-07,2476.2374999999997,2406.9,2444.6770500000002,10,2.800115093968153,693.3749999999964,-372.195017324994,-0.5367874776635961,-1.5030667184589286,2,ema9_close,7.622956198668348,-2.0691674364837667,2,"ema9,ema21",79.02542372881356,3.0968658389033354,0
INDIGO,2025-05-02,2025-05-05,2025-05-06,5422.71,5218.0,5319.339,17,3.775049744500444,3480.0700000000006,-1967.3140579500007,-0.5653087604416004,-2.134068691668926,1,ema9_close,3.1218707989178833,-2.281331658893805,2,"ema9,ema21",96.1864406779661,3.1725655262343433,0
PARADEEP,2025-05-02,2025-05-05,2025-05-05,146.403165,140.81,140.739595,642,3.8203853038286426,3590.8119299999994,-3848.0094397079965,-1.0716265609900648,-4.094026364798872,0,stop_same_day,2.3201923264432227,-5.145493268536918,2,"ema9,avwap",97.66949152542372,6.577609660703294,0
SBICARD,2025-05-05,2025-05-06,2025-05-07,907.0532999999999,877.0,861.7689000000001,120,3.313289307254593,3606.3959999999906,-5678.2254635999825,-1.5744875115211965,-5.216732636329073,1,stop_gap,0.9698107046190216,-4.944946454635016,3,"ema9,ema21,avwap",85.38135593220339,2.814058010265492,0
BAJAJFINSV,2025-05-06,2025-05-07,2025-05-08,2046.0224999999998,2008.1,2007.0959500000001,95,1.853474240874668,3602.6374999999907,-4140.82544066248,-1.1493872033093784,-2.130359574124908,1,stop,0.19440157671776603,-2.5963790720776387,2,"ema9,avwap",84.77801268498943,2.962028208379943,0
UNITDSPR,2025-05-06,2025-05-07,2025-05-07,1615.8075,1550.5,1549.72475,36,4.041787155957619,2351.069999999996,-2510.032035149992,-1.0676126338858463,-4.315063031177896,0,stop_same_day,0.01191354787003459,-4.840149584650399,2,"ema9,avwap",77.80126849894292,2.3459772857963124,0
BPCL,2025-05-07,2025-05-08,2025-05-08,317.65875,307.0,306.8465,333,3.3554089097183684,3549.363749999999,-3839.633535487504,-1.0817807939486352,-3.6298169143774603,0,stop_same_day,0.799993703935431,-3.7646531065176103,3,"ema9,avwap,swing_high",95.34883720930233,3.502062653123771,0
LTF,2025-05-07,2025-05-08,2025-05-08,169.38465,162.66,162.57867000000002,528,3.9700468726062232,3550.6151999999984,-3795.1255679039896,-1.0688642260935488,-4.243441078043365,0,stop_same_day,0.0031584916342731533,-4.300655342736192,3,"ema9,ema21,avwap",87.9492600422833,3.5061789155787233,0
BAJAJFINSV,2025-05-07,2025-05-08,2025-05-08,2046.5227499999999,2009.7,2008.6951500000002,96,1.799283687415633,3534.983999999982,-4079.1456561599634,-1.1539361015947975,-2.076258403919508,0,stop_same_day,0.1699101561416867,-2.620188316987914,3,"ema9,ema21,avwap",87.73784355179704,2.932851655134064,0
MARICO,2025-05-07,2025-05-08,2025-05-14,740.37,707.0,722.188725,106,4.507205856531194,3537.2200000000003,-2105.5010585775035,-0.5952417600764169,-2.682877147068362,4,ema9_close,0.0,-3.8318678498588525,3,"ema9,avwap,swing_high",75.26427061310783,2.879321573385971,0
ABBOTINDIA,2025-05-09,2025-05-12,2025-05-26,30315.149999999998,29555.0,30204.890000000003,4,2.50749212852319,3040.5999999999913,-719.4321839999791,-0.23660862461355692,-0.5932942637591923,10,ema9_close,4.205323081033754,-1.2375000618502554,3,"ema9,ema21,ema50",93.23467230443974,2.43362259862237,0
NH,2025-05-09,2025-05-12,2025-05-13,1829.9144999999999,1740.0,1774.3124000000003,37,4.913590225117068,3326.836499999995,-2210.637554594977,-0.6644863835643802,-3.2650137990053296,1,ema9_close,0.2943033677256557,-4.203174519902419,2,"ema9,ema21",98.73150105708245,3.5781100507914503,0
NYKAA,2025-05-09,2025-05-12,2025-05-19,195.907905,188.5,196.55167500000002,460,3.7813201054852787,3407.6362999999997,88.52308218001497,0.02597785514258519,0.09823058594804153,5,ema9_close,4.681840173830665,-0.40728576011264295,3,"ema9,ema21,avwap",83.50951374207189,3.2495808982144796,0
JKCEMENT,2025-05-09,2025-05-12,2025-05-20,5164.581,4920.0,5142.927250000002,13,4.7357375167511195,3179.5530000000017,-435.5959983374843,-0.13699913111606696,-0.6487919249886639,6,ema9_close,4.306622357167015,-1.134283691164881,4,"ema9,ema21,ema50,avwap",79.49260042283298,2.9112634689838903,0
HDFCAMC,2025-05-12,2025-05-13,2025-06-03,2273.686275,2175.05,2393.5526250000003,34,4.338165563320729,3353.6333499999946,3892.966859010001,1.1608206541153365,5.035832186874596,15,ema9_close,8.620966188486122,-1.4090015562942995,3,"ema9,avwap,swing_high",89.64059196617336,3.4467024011016014,0
HDFCLIFE,2025-05-12,2025-05-13,2025-06-02,737.3684999999999,720.0,769.7310419500001,120,2.3554708398853395,2084.219999999991,3675.525297210907,1.7635015963818228,4.153876586368629,14,ema9_close,7.286926414675989,-0.7077194103084075,3,"ema9,avwap,gap_base",88.37209302325581,2.439444674056129,1
AXISBANK,2025-05-12,2025-05-13,2025-05-22,1209.6045,1175.2,1187.9057500000001,99,2.8442767863380034,3406.0454999999874,-2421.1327919624896,-0.7108339544972311,-2.021808515717319,7,ema9_close,0.7767414886436086,-2.6541319910764116,3,"ema9,avwap,gap_base",92.60042283298098,2.4410077076875347,0
GODFRYPHLP,2025-05-13,2025-05-14,2025-05-19,3021.4799849999995,2886.64,2885.1966799999996,24,4.462713162735038,3236.1596399999908,-3433.823595953991,-1.0610797914635635,-4.7352947520765944,3,stop,2.0241740903010026,-8.62193316829135,2,"avwap,swing_high",100.0,4.295369504896338,0
