symbol,setup_date,entry_date,exit_date,entry,stop,avg_exit,shares,stop_pct,risk_amount,pnl,r_multiple,pnl_pct,holding_bars,exit_reason,mfe_pct,mae_pct,confluence,levels,rs_rank,adr20,partials
REDINGTON,2025-07-17,2025-07-18,2025-07-21,310.3551,305.4,305.24729999999994,923,1.5965904861882456,4573.557300000015,-5367.93056748003,-1.1736882726887476,-1.8738995299255699,1,stop,0.8361067693103789,-3.014321337074847,2,"ema9,ema21",90.084388185654,3.504091220820919,0
HYUNDAI,2025-07-17,2025-07-18,2025-07-18,2152.2755999999995,2116.1,2115.04195,1,1.6808070490600546,36.17559999999958,-42.14106518249967,-1.1649030059625871,-1.957977183893163,0,stop_same_day,0.0057799289273458,-2.8934770249683406,2,"ema9,avwap",83.96624472573839,3.50533471628587,0
JMFINANCIL,2025-07-18,2025-07-21,2025-07-21,170.38515,167.3,167.21635000000003,289,1.8106918355267454,891.6083499999996,-1027.9850585249908,-1.1529558449345962,-2.087647735145914,0,stop_same_day,0.04979894081144323,-4.774565154298958,1,ema9,99.15611814345992,3.998133751679565,0
ANURAS,2025-07-18,2025-07-21,2025-07-23,1154.1768,1144.6,1149.425,248,0.8297515597263824,2375.046400000012,-1835.4336333600152,-0.7727990633614593,-0.6412312281792584,2,ema9_close,0.6258313284412083,-0.7950948242938134,2,"ema9,avwap",95.56962025316456,2.2732132905997724,0
LAURUSLABS,2025-07-23,2025-07-24,2025-08-01,826.3129499999999,817.05,853.1316159865439,353,1.1209978011357482,3269.821349999976,8785.218571687783,2.6867579697245074,3.0118497762451195,6,ema9_close,11.640511019463034,-1.1088958487217115,2,"ema9,avwap",86.91983122362869,2.430228075531655,2
ECLERX,2025-08-21,2025-08-22,2025-08-22,2017.4582249999999,1980.05,1979.0599750000001,132,1.8542255069494638,4937.885699999987,-5675.240462759959,-1.1493260086518353,-2.1311096010426533,0,stop_same_day,0.0,-4.012882348530407,1,ema9,87.57894736842105,4.337058221052848,0
KAJARIACER,2025-08-22,2025-08-25,2025-08-25,1280.53995,1266.0,1265.367,231,1.1354546181866554,3358.7284500000205,-4181.271631267493,-1.2448971965171722,-1.4135242709530436,0,stop_same_day,0.5825706570107329,-1.9944672557853496,1,ema9,90.52631578947368,3.282927238151997,0
WAAREEENER,2025-09-05,2025-09-08,2025-09-08,3240.6195,3178.0,3176.411,78,1.932331148411586,4884.3209999999835,-5583.870635849977,-1.1432235178339007,-2.2090864131071144,0,stop_same_day,0.22774966329741,-2.1483392295824855,2,"ema9,ema21",83.89121338912135,3.937173510966526,0
ESCORTS,2025-09-11,2025-09-12,2025-09-12,3722.8605,3664.9,3663.06755,78,1.5568807909939062,4520.918999999975,-5326.3678460849815,-1.1781604240387873,-1.8342553328952227,0,stop_same_day,0.24549670878079438,-1.6374639877051447,1,ema9,86.19246861924687,3.4567620647436845,0
VOLTAS,2025-09-12,2025-09-15,2025-09-22,1409.8045499999998,1392.4,1391.7038000000005,207,1.2345363759820287,3602.741849999947,-4413.754312717406,-1.2251097903996286,-1.5124426008200602,5,stop,1.9928613508872672,-2.82340910305615,1,ema9,75.31380753138075,2.553665156920574,0
